text,date,from
"The Rules (Are you ready?):<br>1. Basically, you can&#39;t leave the house for any reason, but if you have to, then you can.<br>2. Masks are useless, but maybe you have to wear one, it can save you, it is useless, but maybe it is mandatory as well.<br>3. Stores are closed, except those that are open.<br>4. You should not go to hospitals unless you have to go there. Same applies to doctors, you should only go there in case of emergency, provided you are not too sick.<br>5. This virus is deadly but still not too scary, except that sometimes it actually leads to a global disaster.<br>6. Gloves won&#39;t help, but they can still help.<br>7. Everyone needs to stay HOME, but it&#39;s important to GO OUT.<br>8. There is no shortage of groceries in the supermarket, but there are many things missing when you go there in the evening, but not in the morning. Sometimes.<br>9. The virus has no effect on children except those it affects.<br>10. Animals are not affected, but there is still a cat that tested positive in Belgium in February when no one had been tested, plus a few tigers here and there…<br>11. You will have many symptoms when you are sick, but you can also get sick without symptoms, have symptoms without being sick, or be contagious without having symptoms. Oh, my God.<br>12. In order not to get sick, you have to eat well and exercise, but eat whatever you have on hand and it&#39;s better not to go out, well, but no…<br>13. It&#39;s better to get some fresh air, but you get looked at very wrong when you get some fresh air, and most importantly, you don&#39;t go to parks or walk. But don’t sit down, except that you can do that now if you are old, but not for too long or if you are pregnant (but not too old).<br>14. You can&#39;t go to retirement homes, but you have to take care of the elderly and bring food and medication.<br>15. If you are sick, you can&#39;t go out, but you can go to the pharmacy.<br>16. You can get restaurant food delivered to the house, which may have been prepared by people who didn&#39;t wear masks or gloves. But you have to have your groceries decontaminated outside for 3 hours. Pizza too?<br>17. Every disturbing article or disturbing interview starts with &quot; I don&#39;t want to trigger panic, but…&quot;<br>18. You can&#39;t see your older mother or grandmother, but you can take a taxi and meet an older taxi driver.<br>19. You can walk around with a friend but not with your family if they don&#39;t live under the same roof.<br>20. You are safe if you maintain the appropriate social distance, but you can’t go out with friends or strangers at the safe social distance.<br>21. The virus remains active on different surfaces for two hours, no, four, no, six, no, we didn&#39;t say hours, maybe days? But it takes a damp environment. Oh no, not necessarily.<br>22. The virus stays in the air - well no, or yes, maybe, especially in a closed room, in one hour a sick person can infect ten, so if it falls, all our children were already infected at school before it was closed. But remember, if you stay at the recommended social distance, however in certain circumstances you should maintain a greater distance, which, studies show, the virus can travel further, maybe.<br>23. We count the number of deaths but we don&#39;t know how many people are infected as we have only tested so far those who were &quot;almost dead&quot; to find out if that&#39;s what they will die of…<br>24. We have no treatment, except that there may be one that apparently is not dangerous unless you take too much (which is the case with all medications). <br>25. We should stay locked up until the virus disappears, but it will only disappear if we achieve collective immunity, so when it circulates… but we must no longer be locked up for that?",20200416,SUN
My hair is gonna look like shaggy - stay safe everyone,20200416,SUN
This is like when you ask your parents for something and they&#39;re like &quot;5 minutes&quot; and when you ask again in 5 minutes they say &quot;another 5 minutes&quot;.,20200416,SUN
Still no reports on recovery rates in the UK by the news only deaths and new cases and obviously new laws on freedom.,20200416,SUN
This whole situation has made me appreciate going outside so much more and when this lockdown is over I am never staying home all day again.,20200416,SUN
"What you’re living right now is the lives of millions of housebound and ill children and adults, myself being one of them. I have left the house twice in a year. I hope this makes us more empathetic to those living with chronic, long term illness and how isolating it can be. Not working is NOT a blessing! I go crazy in these four walls, I would give anything to take my children to the park. People who are ill and disabled are not scrounges or benefit thief’s. What you’re living now is a step up from what we live as we can’t even go for a walk or go shopping. Please please check in on anyone you know who suffers in this way after this is all over. This is our life full time!",20200416,SUN
&quot;The violets in the mountains have broken the rocks.&quot;<br>Tennessee Williams.,20200416,SUN
"TEST,TEST,TEST....I don,t know one person where i live have been tested it,s a joke,",20200416,SUN
All companies will go bankrupt soon if lockdown continues.😂🙊,20200416,SUN
Its time for the British people to wake up!!!,20200416,SUN
Mad how since this Lockdown has happened the A&amp;E rooms have dropped dramatically  because there really isn&#39;t that much of a panic,20200416,SUN
This whole thing stinks!. Wait for the mandatory vaccine courtesy of Bill Gates.,20200416,SUN
WHY ARE SIX  PLANE LOADS OF FIELD WORKERS FLYING IN FROM ROMANIA,20200416,SUN
At least knife crime has dropped,20200416,SUN
"It is a very reasonable request to make of us especially considering the risks involved if we end the lockdown.<br>My wife is a nurse in the NHS on the Frontline of this pandemic, risking not only her health but the health of our family just so she can help all of you so please stay home guys.<br>Also I really think we should now talk about increasing the wages of Frontline NHS workers as they are heros risking their lives for US",20200416,SUN
Another 3 weeks of house arrest.,20200416,SUN
Weed is the only thing keeping me calm right now,20200416,SUN
So why are we still letting people into the country?? Im sorry but something doesn&#39;t add up,20200416,SUN
liesssssssssssss government don’t care about the people,20200416,SUN
Funny that nobody is now dying of anything OTHER than covid19.,20200416,SUN
"This is the roll out of the UN&#39;s AGENDA 21/30, NEW WORLD ORDER, NEW NORMAL tyranny that they&#39;ve hidden behind a virus.  Pure evil posing as care to get you to go along with it.  They aim to destroy smaller businesses and lives so they can control you and your family.  WAKE UP FOLKS, IT WAS NEVER ABOUT A VIRUS!",20201031,DailyMail
"Pointless locking millions away.<br>While at the same time letting schools and collages, open so they can bring the virus home with them.",20201031,DailyMail
So whenever there’s a spike the plan is  to just go into another lockdown. How many lockdowns do we have to go through until this is all over 🤦‍♂️,20201031,DailyMail
Well I guess I’m losing my new job,20201031,DailyMail
Oh wow I have to go school and die most happy ending of my life,20201031,DailyMail
"So the rule of 6 or households not mixing, but it&#39;s ok for a classroom of 30 students and 1 adult and on some cases 2 adults including the teaching assistant. Boris what a 42 carot plonker you really are",20201031,DailyMail
"So no school closures, wow like why",20201031,DailyMail
Fight for your freedom not just your live&#39;s,20201031,DailyMail
I am not British but I have been working hard in the last 12 years here in UK! All I have to say is that we are all doomed! This is just the introduction of a bigger plan which all including me don&#39;t have a clue about what is coming. All I know that is near to our door and soon will break through our private life! Stay away from the cities as soon as you can and be ready!,20201031,DailyMail
"Hey mr borys got hairdraser ,you look lile covidiet",20201031,DailyMail
"570,000 per week?, 140K maybe but no 570k, fear mongering",20201031,DailyMail
"This makes no sense at all, the proactive measure of testing people for the virus before travel is more than enough and it is also ridiculous that schools will be open too.",20201031,DailyMail
"This is plain stupid and ridiculous, they are having all these lockdowns and yet the schools are still open for kids to be taught unnecessary nonsense. It’s a thing called technology and you can study from home you know. There aren’t any masks wearing in class and there is no distance rule so you just transfer the virus home, but who the hell listens to us anyways..",20201031,DailyMail
"I presume the stay alert, control the virus and save the nhs slogon will return?",20201031,DailyMail
I voted for them...now I hate them they are destroying our lives and economy,20201031,DailyMail
"\"MSM / BiT / SAGE &amp; the govt of occupation are culpable in causing Stockholm syndrome within the UK populace &amp; will be held accountable for their actions.  ​<a href=\"\"https://www.bitchute.com/video/akE3uenqTfOj/\"\">https://www.bitchute.com/video/akE3uenqTfOj/</a>     ​<a href=\"\"https://www.bitchute.com/video/5P2lr0ifc77S/\"\">https://www.bitchute.com/video/5P2lr0ifc77S/</a>   <a href=\"\"https://www.youtube.com/watch?v=hJvQoTEdy-s\"\">https://www.youtube.com/watch?v=hJvQoTEdy-s</a> <a href=\"\"https://www.bitchute.com/video/elCAdH9rst4X/\"\">https://www.bitchute.com/video/elCAdH9rst4X/</a>\"",20201031,DailyMail
Bumbling boris and the buffoons mess it up again. The test track and trace system is failing. I know people who have had to drive for 20  miles for a test and get their results 2 days later. Absolutely useless. In South Korea in March they were testing 100 000 a day and getting their results in 15 minutes. Total incompetance.,20201031,DailyMail
A new UK lockdown until 2nd December coming in.  What will this do to the majority of people who scramble every year around this period to earn as much as possible to be able to afford Christmas?  Yet another blow in helping to demoralise and disempower the masses.,20201031,DailyMail
"the UN&#39;s job is to help and save live, where are they?",20201031,DailyMail
Why where UEFA officials allowed to come and go where they want without quarantine and testing?,20210625,SUN
DO NOT let anyone inject you with anything the manufacturers aren&#39;t willing to take liability for.,20210625,SUN
"These are the places politicians have booked il put money on it, were in it together lmao.",20210625,SUN
"They&#39;ll turn it amber as soon as there are enough people abroad to make mass quarantine profitable. Kerching. Nothing to do with health, all about money.",20210625,SUN
"When it comes to the world of investing,most people don&#39;t know where to start .fortunately,great investors of the past and present can provide us with guidance",20210625,SUN
British people: Give them Ibiza for two weeks in august and they will accept anything during the rest of the year,20210625,SUN
Their saying to wear face masks forever ….. I’ve never worn one and never will ….. wake up people,20210625,SUN
Anyone getting double jabbed just to go on holiday must be crazy,20210625,SUN
"Let’s be clear, it’s not THE science, but THEIR science!",20210625,SUN
"Enjoy the last 3 years, drones. while them spike proteins are flooding your internal organs. Ready for em to go into overdrive when you come across any virus! 🤣🤣🤡 <br>I&#39;m ok travelling the UK coastline for the rest of me days thanks.",20210625,SUN
Good luck with your Holiday Insurance should there be any problem associated with the experiMENTAL jab you had.,20210625,SUN
People you have allowed this government to turn us into a communist country. God help you all,20210625,SUN
