text,date,from
"Of course there will be more recorded cases, when so many children are tested so frequently there will be thousands more false positives added to the statistics that currently report 2000 infections each day that are nothing of the kind.",20210308,DailyMail
do not trust this man or whatever the other clowns are saying,20210308,DailyMail
And the sky is blue and the grass green too. Cases in the healthy shouldn’t be relevant if we’re as close to protecting all the vulnerable/elderly as they say,20210308,DailyMail
"The people and friends I know,even the ones that totally cooperated with lockdowns are so frustrated and angry that I’m convinced that if he try’s anything again it’s going to be a summer of troubles.",20210308,DailyMail
"Bluster, lies and lies. He doesn&#39;t give a stuff for anyone but himself.",20210308,DailyMail
Biggest scam ever perpetrated,20210308,DailyMail
Educate your children to this bs,20210308,DailyMail
This man is as big a criminal as Tony Blair. And we ain&#39;t seen nothing yet.,20210308,DailyMail
Feel sorry for this generation of kids.. it’s bin hard on everyone but I think the kids will suffer the most in the long run..,20210308,DailyMail
3 weeks to flatten the curve,20210308,DailyMail
"Yip, another lockdown on it&#39;s way.  The lying toe-rag.",20210308,DailyMail
At least there is no flu anymore <br>At all<br>0,20210308,DailyMail
The Government are just backing themselves up. &#39;&#39;Don&#39;t say we didn&#39;t warn you&#39;&#39;,20210308,DailyMail
When are Doris and his minions going to be called to account for their vile actions? The lockdown is the disease!,20210308,DailyMail
Due to lockdown I can go to college with a room of 30 people that i do not know. But I can’t go see my mum who has cancer that’s not been out once since this started and she could pass any day. And now I have to wait a months to she her,20201105,BBC
It is interesting that just about everyone I talk to does not believe the BBC or the government.,20201105,BBC
Will the last person in Britain please switch out the light.,20201105,BBC
I dream of guillotines made of the finest English Oak and Sheffield Steel.,20201105,BBC
The comments below are equal parts hilarious and terrifying.,20201105,BBC
"I&#39;m having a gathering at mine this Xmas, I can accommodate 68 million people, all is welcome.",20201105,BBC
"Drove to work this morning. From Wimbledon to Old Street. Traffic was heaving, pavements were overflowing, cafes had queues. Lockdown my arse.",20201105,BBC
The corrupt agenda continues. We know what you&#39;re up to. Don&#39;t think we don&#39;t.,20201105,BBC
"Folks, this was never about a virus, this is the long planned roll out of the UN&#39;s AGENDA 21/30, NEW WORLD ORDER, NEW NORMAL agenda of tyranny running under the cover of a virus to get you to go along with it.   Pure evil posing as care.  They plan on destroying ALL smaller businesses and taking away ALL your rights and freedoms....PERMANENTLY.  WAKE UP!",20201105,BBC
These lockdowns are going to destroy economies!!! And what happens next after economies collapse?,20201105,BBC
"Meanwhile, football &quot;leaders&quot; in England are going to the Government begging for taxpayers money for a sport that pays some players £300,000 A WEEK. Yes, really.",20201105,BBC
"\"The infection rate increase rapidly after china and WHO have claimed that it would not be a serious situation.The world is plunged into economic <a href=\"\"http://chaos.it/\"\">chaos.It</a> is more severe influence than death.\"",20201105,BBC
Every body better start saying there prays from the evil what these devil worshippers start doing,20201105,BBC
What propaganda man,20201105,BBC
This is getting ridiculous. <br><br>Loads of people losing it stuck at home. This is a crime against humanity for a virus which has a 99.7% survivibilty.,20201105,BBC
The shills are back in town and on here.,20201105,BBC
"this is the decline of the democracy, im not sure that we  even have a democracy, this is absolutely totalitarian to take people&#39;s rights and lock them.",20201105,BBC
Its all BS. How anybody but the useless BBC believes this is just astounding.,20201105,BBC
remember remember the 5th on November,20201105,BBC
"If the lockdown is until December the 2nd, Why has the furlough scheme been extended until the end of March 2021? 🤔<br>Will this lockdown be the same kind of lie as the last one?",20201105,BBC
Vaccine passports are coercion and coercion is unlawful.,20210222,DailyMail
Freedom? 🤣<br><br>Digital ID and Covid Passports?,20210222,DailyMail
"Covid has been prioritised over all other health issues without any open or public debate or concern for the consequences, you have to be really blind or naïve not to see it. These measures which have nothing to do with medicine or science, governments are not fighting the dangers of the virus but are fighting the basic rights of their people and destroying their health, economy, education, ecology, culture and other aspects of life.” Andthere is absolutely no evidence whatsoever of any authentic public health threat that remotely justifies the totalitarian emergency measures we are being subjected to or the damage that is being done to society.",20210222,DailyMail
Why isn&#39;t he in jail yet?,20210222,DailyMail
"Basically holding us at ransom and blackmailing us into having this poison jab, sickening! Protect your families and children from this poison",20210222,DailyMail
16 weeks of hell no different to living in a cell,20210222,DailyMail
The moments i frequently here this bozo talking about my life and or restrictions upon it I just laugh and say to myself &quot;you do not have that much power you kin idiot&quot;,20210222,DailyMail
Then bringing it back in a couple of months don&#39;t kid yourselves people.,20210222,DailyMail
No alleged WHOLE genome exists,20210222,DailyMail
"Dont worry folks, 4 months is enough time to invent loads of variants to keep it going. Dont trust this man, and definately dont give him your vote in anything in future.",20210222,DailyMail
What a hoax,20210222,DailyMail
LOCKDOWN IS OVER PASS IT ON,20210222,DailyMail
They won’t tell us their alleged pathogen ?,20210222,DailyMail
Arrests soon.,20210222,DailyMail
How can you vaccine a bit of a genome pathogen ??!!,20210222,DailyMail
Four months to another year or 5,20210222,DailyMail
Nuremberg 2021,20210222,DailyMail
Pathogen is ??,20210222,DailyMail
Transmission of what ?,20210222,DailyMail
Ridiculous that school kids gotta get tested twice a week at home and school especially when we have no symptoms! Also wearing a mask in class! What the hell-,20210222,DailyMail
Don&#39;t have any particular view on Boris but you have to admit it was a pretty decent speech.,20200323,Independent
"This should all have been done at least two weeks ago. This clown has done too little, and too late. The government were beaten to the closure of libraries and leisure centres by many councils at the end of last week. Some shops have already closed volunteerily in order to protect their staff and the public. Most of us could see that were heading for the same situation as our friends in Italy, and we needed to take action much more quickly than the government has done. The Italians at least have a health care system which has not been run into the ground by ten years of cuts and underfunding.",20200323,Independent
"Flights from China, Iran and Italy STILL coming to UK on a daily basis....",20200323,Independent
Anybody else getting V for Vendetta vibes? Is this how it starts?,20200323,Independent
Should have done this in January.,20200323,Independent
This is good but is there still flights coming in and out,20200323,Independent
This is coming like a movie.kmt,20200323,Independent
Does anyone believe now that Jeremy Corbyn would have made a better prime minister?  We chose correctly.,20200323,Independent
"I think there is solution and I am sure we can get rid of this corona virus and I also think we have this only option to get rid of this corona virus which is written below<br>1- must lock down the country<br>2- no flight in , no flight out<br>3- block all borders<br>4- close each and everything <br>5- ask young volunteers (i m available with 100s more with me) to join as a team to provide 2 time food materials door to door for free<br>6- involve charities to collect more donations for serving food to the nation<br>7- no body will come out<br>8- volunteers will work for food factories voluntarily for 4 to 6 weeks <br>9- total lock down no one will be allowed to come out<br>10- within a week we will get the massive reduction in corona cases but the result of improvement will be there from the day first<br><br>Sir please take it as seriously as I described, the situation is controllable only by the way I explained, if want my help I can manage it and i m available to serve the people voluntarily free of cost , but please do what I am saying , this is the only solution lockdown is need of this time <br>If we want to get rid of this virus then we have to do what i have said earlier .",20200323,Independent
